player_id,batsman,innings,runs,ball,dismissals,sixes,fours,dots,ones,twos,threes,SR,BPD,BPB,NBDRY_SR,AVG,Dot_percentage
1002,ME Violleau,16,134,257,14,0,11,143,62,14,0,52.14007782,18.35714286,23.36363636,41.09589041,9.571428571,55.64202335
1003,MEC de Fouw,2,12,18,2,0,0,8,8,2,0,66.66666667,9,18,66.66666667,6,44.44444444
1004,MEMO Scott-Hayward,8,59,60,6,0,4,17,33,5,0,98.33333333,10,15,78.18181818,9.833333333,28.33333333
1005,MFD Douma,1,3,13,1,0,0,10,1,1,0,23.07692308,13,13,25,3,76.92307692
1006,MGMCP Gunawardene,4,31,54,3,0,0,24,26,1,1,57.40740741,18,54,59.61538462,10.33333333,44.44444444
1007,MH Ushanga,8,29,46,7,0,2,20,11,5,0,63.04347826,6.571428571,23,58.33333333,4.142857143,43.47826087
1008,MI Khagoitsa,6,45,55,3,0,8,31,7,3,0,81.81818182,18.33333333,6.875,31.70731707,15,56.36363636
1009,MI Shakim,3,10,6,2,0,2,3,0,1,0,166.6666667,3,3,50,5,50
1010,MIW van den Raad,1,4,5,0,0,0,1,4,0,0,80,5,5,80,4,20
1011,MJ Greig,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,100
1012,MJ Tumukunde,3,8,12,2,0,0,4,6,1,0,66.66666667,6,12,72.72727273,4,33.33333333
1013,MJG Nielsen,4,13,12,1,0,1,2,7,1,0,108.3333333,12,12,90,13,16.66666667
1014,MK Villiers,4,13,12,0,0,1,3,7,1,0,108.3333333,12,12,81.81818182,3.25,25
1015,ML Green,68,1170,1186,72,18,97,432,523,68,5,98.65092749,16.47222222,10.31304348,65.56420233,16.25,36.42495784
1016,ML Karlsen,3,25,51,2,0,2,23,11,3,0,49.01960784,25.5,25.5,45.94594595,12.5,45.09803922
1017,ML Schutt,14,39,46,12,0,4,18,19,2,0,84.7826087,3.833333333,11.5,58.97435897,3.25,39.13043478
1018,MLG Silva,6,14,24,4,0,2,17,2,2,0,58.33333333,6,12,28.57142857,3.5,70.83333333
1019,MLN Sissako,12,157,264,14,0,21,157,44,13,1,59.46969697,18.85714286,12.57142857,33.95348837,11.21428571,59.46969697
1020,MM Chaudhary,4,21,49,4,0,1,31,17,0,0,42.85714286,12.25,49,35.41666667,5.25,63.26530612
1021,MM Dekeling,5,12,28,3,0,1,18,8,0,0,42.85714286,9.333333333,28,30.76923077,4,64.28571429
1022,MM Lanning,89,3470,3100,82,50,420,1182,1112,177,8,111.9354839,37.80487805,6.595744681,60.104881,42.31707317,38.12903226
1023,MM Letsoalo,2,2,10,1,0,0,3,2,0,0,20,10,10,40,2,30
1024,MM Mabathoana,8,12,69,11,0,1,54,8,0,0,17.39130435,6.272727273,69,12.90322581,1.090909091,78.26086957
1025,MM Penfold,4,4,11,2,0,0,7,4,0,0,36.36363636,5.5,11,36.36363636,2,63.63636364
1026,MP Enright,3,44,110,6,0,0,66,40,2,0,40,18.33333333,110,40.74074074,7.333333333,60
1027,MPP San,8,55,140,7,0,4,94,23,5,2,39.28571429,20,35,31.4516129,7.857142857,67.14285714
1028,MR Aguilleira,30,449,565,29,3,33,255,196,46,2,79.46902655,19.48275862,15.69444444,58.91783567,15.48275862,45.13274336
1029,MR Machado,4,10,21,4,0,1,16,2,2,0,47.61904762,5.25,21,30,2.5,76.19047619
1030,MR Meshram,6,119,164,8,0,8,71,71,8,0,72.56097561,20.5,20.5,58,14.875,43.29268293
1031,MS Beresford,8,18,62,5,0,1,46,10,2,0,29.03225806,12.4,62,24.13793103,3.6,74.19354839
1032,MSC Erasito,4,9,23,2,0,0,14,7,1,0,39.13043478,11.5,23,40.90909091,4.5,60.86956522
1033,MSF Tedjui,1,3,4,1,0,0,2,1,1,0,75,4,4,75,3,50
1034,MSN Ekani,10,83,183,10,0,9,118,31,8,0,45.35519126,18.3,20.33333333,29.93630573,8.3,64.48087432
1035,MV Fare,2,20,30,2,0,2,12,8,2,0,66.66666667,15,15,54.54545455,10,40
1036,MV Waldron,46,623,785,49,0,57,350,285,55,0,79.36305732,16.02040816,13.77192982,57.24637681,12.71428571,44.58598726
1037,Maaha Naseer,2,0,6,2,0,0,6,0,0,0,0,3,6,0,0,100
1038,Madeeha Zuberi,5,8,24,6,0,0,12,8,0,0,33.33333333,4,24,40,1.333333333,50
1039,Mah Noor Amir,3,1,11,3,0,0,8,1,0,0,9.090909091,3.666666667,11,11.11111111,0.333333333,72.72727273
1040,Mahewish Khan,2,28,32,2,0,2,14,12,4,0,87.5,16,16,66.66666667,14,43.75
1041,Mahirah Izzati Ismail,35,381,674,38,0,26,356,214,27,3,56.52818991,17.73684211,25.92307692,46.16666667,10.02631579,52.8189911
1042,Mahnoor Akram,1,0,2,1,0,0,2,0,0,0,0,2,2,0,0,100
1043,Mahnoor Mahmood,2,0,14,4,0,0,12,0,0,0,0,3.5,14,0,0,85.71428571
1044,Mahrukh Imtiaz,1,1,8,1,0,0,6,1,0,0,12.5,8,8,14.28571429,1,75
1045,Maira Khan,5,36,167,5,0,3,131,20,2,0,21.55688623,33.4,55.66666667,15.68627451,7.2,78.44311377
1046,Maliha Baig,1,0,4,2,0,0,4,0,0,0,0,2,4,0,0,100
1047,Manal Malik,1,0,12,1,0,0,12,0,0,0,0,12,12,0,0,100
1048,Maria Jasvi,20,58,238,22,0,1,169,40,7,0,24.3697479,10.81818182,238,25,2.636363636,71.00840336
1049,Maria Salazar,2,0,7,2,0,0,5,0,0,0,0,3.5,7,0,0,71.42857143
1050,Mariam Hasan,2,9,12,2,0,0,4,6,0,1,75,6,12,81.81818182,4.5,33.33333333
1051,Mariamma Hyder,24,168,337,23,1,14,210,66,20,0,49.85163205,14.65217391,22.46666667,35.81081081,7.304347826,62.31454006
1052,Marija Mratinkovic,1,0,3,1,0,0,2,0,0,0,0,3,3,0,0,66.66666667
1053,Marina Iqbal,18,238,301,13,2,23,150,105,13,1,79.06976744,23.15384615,12.04,49.81412639,18.30769231,49.83388704
1054,Mariska Kornet,2,2,30,4,0,0,28,2,0,0,6.666666667,7.5,30,6.666666667,0.5,93.33333333
1055,Marufa Akter,9,9,28,5,0,0,19,7,1,0,32.14285714,5.6,28,33.33333333,1.8,67.85714286
1056,Maryam Omar,28,544,711,33,0,54,337,210,56,2,76.51195499,21.54545455,13.16666667,54.21487603,16.48484848,47.39803094
1057,Maryyam Ashraf,15,55,91,15,2,3,58,17,7,0,60.43956044,6.066666667,18.2,37.80487805,3.666666667,63.73626374
1058,Maryyam Sheikh,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,100
1059,Mas Elysa,56,1172,1393,58,2,110,629,383,143,17,84.13496052,24.01724138,12.4375,61.4334471,20.20689655,45.15434314
1060,Meghna Singh,2,1,2,1,0,0,1,1,0,0,50,2,2,50,1,50
1061,Mehak Thakur,1,1,1,0,0,0,0,1,0,0,100,1,1,100,1,0
1062,Mengting Liu,4,7,26,3,0,0,20,5,1,0,26.92307692,8.666666667,26,26.92307692,2.333333333,76.92307692
1063,Mia Arda,5,14,42,4,0,1,26,8,1,0,33.33333333,10.5,42,28.57142857,3.5,61.9047619
1064,Mina Baek,2,66,116,2,0,4,50,38,6,0,56.89655172,58,29,53.19148936,33,43.10344828
1065,Mirab Razwan,3,22,44,4,0,2,20,5,3,1,50,11,22,48.27586207,5.5,45.45454545
1066,Miriam Ehsun,1,4,12,1,0,0,9,2,1,0,33.33333333,12,12,33.33333333,4,75
1067,Mofida Kocchargi,1,0,4,2,0,0,4,0,0,0,0,2,4,0,0,100
1068,Mohammed Jimia,3,28,54,3,0,1,29,16,4,0,51.85185185,18,54,48.97959184,9.333333333,53.7037037
1069,Muneeba Ali,65,1209,1373,66,5,139,631,437,72,14,88.05535324,20.8030303,9.534722222,53.98613518,18.31818182,45.95775674
1070,Murshida Khatun,46,1029,1225,49,4,110,551,395,78,3,84,25,10.74561404,54.52775073,21,44.97959184
1071,Musfirah Nur Ainaa,1,0,3,1,0,0,3,0,0,0,0,3,3,0,0,100
1072,Muskan Naseeb,2,0,5,2,0,0,4,0,0,0,0,2.5,5,0,0,80
1073,Mutaiba Ansar,1,1,7,1,0,0,4,1,0,0,14.28571429,7,7,20,1,57.14285714
1074,N Asuramanage,3,3,24,3,0,0,18,3,0,0,12.5,8,24,14.28571429,1,75
1075,N Benjamin,4,15,27,3,0,0,16,4,4,1,55.55555556,9,27,60,5,59.25925926
1076,N Boochatham,53,842,1257,75,2,78,683,353,81,1,66.98488465,16.76,15.7125,46.33273703,11.22666667,54.33571997
1077,N Caruana,7,143,250,5,0,6,98,72,19,3,57.2,50,41.66666667,61.97916667,28.6,39.2
1078,N Chaihan,1,0,2,1,0,0,2,0,0,0,0,2,2,0,0,100
1079,N Chaiwai,57,1520,2044,67,1,121,939,705,143,13,74.36399217,30.50746269,16.75409836,57.22222222,22.68656716,45.93933464
1080,N Chantam,61,1489,1862,80,10,174,1014,491,97,16,79.96777658,23.275,10.11956522,45.30284302,18.6125,54.4575725
1081,N Choden,21,266,483,23,0,19,281,111,32,5,55.07246377,21,25.42105263,44.28904429,11.56521739,58.17805383
1082,N D'souza,5,38,92,8,0,0,60,26,6,0,41.30434783,11.5,92,41.30434783,4.75,65.2173913
1083,N Dolianiti,1,2,5,1,0,0,3,2,0,0,40,5,5,40,2,60
1084,N Gallagher,2,12,25,1,0,1,14,6,1,0,48,25,25,38.0952381,12,56
1085,N Gumaliyele,1,4,10,1,0,0,6,4,0,0,40,10,10,40,4,60
1086,N Gwanzura,12,64,88,9,1,5,48,25,5,1,72.72727273,9.777777778,14.66666667,48.10126582,7.111111111,54.54545455
1087,N Gwebu,5,13,34,5,0,1,19,7,1,0,38.23529412,6.8,34,33.33333333,2.6,55.88235294
1088,N Ila,1,6,6,0,0,0,0,6,0,0,100,6,6,100,6,0
1089,N Jagadish,4,9,30,1,0,1,21,5,0,0,30,30,30,19.23076923,9,70
1090,N Joshi,3,44,68,3,0,2,26,22,7,0,64.70588235,22.66666667,34,65.45454545,14.66666667,38.23529412
1091,N Jovicevic,1,2,13,1,0,0,10,2,0,0,15.38461538,13,13,16.66666667,2,76.92307692
1092,N Kayani,1,1,1,0,0,0,0,1,0,0,100,1,1,100,1,0
1093,N Khumalo,4,0,8,4,0,0,7,0,0,0,0,2,8,0,0,87.5
1094,N Koncharoenkai,65,1531,1872,61,0,149,881,661,119,12,81.78418803,30.68852459,12.56375839,55.88762702,25.09836066,47.06196581
1095,N Mabila,7,31,57,4,0,4,29,9,3,0,54.38596491,14.25,14.25,36.58536585,7.75,50.87719298
1096,N Magagula,3,6,33,3,0,0,24,6,0,0,18.18181818,11,33,20,2,72.72727273
1097,N Mlaba,7,13,26,6,0,1,16,9,0,0,50,4.333333333,26,36,2.166666667,61.53846154
1098,N Mutasa,1,2,3,0,0,0,0,2,0,0,66.66666667,3,3,100,2,0
1099,N Navaika,11,130,256,11,0,8,158,58,20,0,50.78125,23.27272727,32,41.52542373,11.81818182,61.71875
1100,N Niranjana,5,36,31,5,0,4,9,12,4,0,116.1290323,6.2,7.75,80,7.2,29.03225806
1101,N Nojic,1,0,4,1,0,0,4,0,0,0,0,4,4,0,0,100
1102,N Patron Fuentes,4,8,30,4,0,0,22,2,3,0,26.66666667,7.5,30,29.62962963,2,73.33333333
1103,N Shangase,7,59,92,8,0,4,47,27,8,0,64.13043478,11.5,23,52.43902439,7.375,51.08695652
1104,N Sharma,6,58,120,10,0,2,68,38,6,0,48.33333333,12,60,44.64285714,5.8,56.66666667
1105,N Sibanda,6,18,32,4,0,1,17,12,1,0,56.25,8,32,46.66666667,4.5,53.125
1106,N Simelane,3,0,11,3,0,0,9,0,0,0,0,3.666666667,11,0,0,81.81818182
1107,N Squire,1,0,22,0,0,0,22,0,0,0,0,22,22,0,0,100
1108,N Tanwar,1,17,31,1,0,1,17,11,1,0,54.83870968,31,31,44.82758621,17,54.83870968
1109,N Tokizawa,4,60,114,2,0,2,60,36,8,0,52.63157895,57,57,50,30,52.63157895
1110,N Traore,1,0,12,0,0,0,12,0,0,0,0,12,12,0,0,100
1111,N Tsiame,1,2,8,2,0,0,6,2,0,0,25,4,8,25,1,75
1112,N Tykhonravova,6,18,52,6,0,0,32,10,4,0,34.61538462,8.666666667,52,39.13043478,3,61.53846154
1113,N Vare,24,288,438,25,1,30,236,102,27,2,65.75342466,17.52,14.12903226,44.14168937,11.52,53.88127854
1114,N Zholudz,8,29,106,7,0,1,63,21,2,0,27.35849057,15.14285714,106,29.06976744,4.142857143,59.43396226
1115,N de Klerk,39,715,704,30,7,64,262,293,53,6,101.5625,23.46666667,9.915492958,67.91530945,23.83333333,37.21590909
1116,NA Moodley,4,23,48,2,0,0,24,19,2,0,47.91666667,24,48,51.11111111,11.5,50
1117,NC Dodd,3,24,26,4,0,4,12,8,0,0,92.30769231,6.5,6.5,40,6,46.15384615
1118,NC Monteiro,8,23,52,7,0,1,33,15,2,0,44.23076923,7.428571429,52,38,3.285714286,63.46153846
1119,NE Bolton,1,6,12,1,0,0,6,6,0,0,50,12,12,50,6,50
1120,NE Farrant,4,13,31,2,0,0,18,13,0,0,41.93548387,15.5,31,41.93548387,6.5,58.06451613
1121,NH Berejo,2,90,94,2,0,8,24,40,9,0,95.74468085,47,11.75,79.45205479,45,25.53191489
1122,NJ Browne,11,122,127,8,2,9,40,57,7,1,96.06299213,15.875,11.54545455,70.47619048,15.25,31.49606299
1123,NJ Carey,11,90,111,4,0,7,37,56,3,0,81.08108108,27.75,15.85714286,64.58333333,22.5,33.33333333
1124,NJ Pius,18,197,254,18,0,15,117,81,25,2,77.55905512,14.11111111,16.93333333,60.88888889,10.94444444,46.06299213
1125,NJ Shaw,1,6,6,0,0,0,1,4,1,0,100,6,6,100,6,16.66666667
1126,NK Ariani,2,0,12,2,0,0,11,0,0,0,0,6,12,0,0,91.66666667
1127,NK Bagenda,12,163,228,12,0,10,112,63,24,4,71.49122807,19,22.8,60.591133,13.58333333,49.12280702
1128,NKD Murtiari,2,14,22,0,0,0,10,8,3,0,63.63636364,22,22,66.66666667,7,45.45454545
1129,NKDP Putri,1,5,3,0,0,1,1,1,0,0,166.6666667,3,3,50,5,33.33333333
1130,NKF Rada Rani,10,180,256,7,0,7,102,84,31,2,70.3125,36.57142857,36.57142857,69.40639269,25.71428571,39.84375
1131,NL Jacinta Si Ping,2,2,9,2,0,0,8,0,1,0,22.22222222,4.5,9,22.22222222,1,88.88888889
1132,NLKWR Dewi,17,418,473,10,0,38,180,154,53,2,88.37209302,47.3,12.44736842,68.38046272,41.8,38.05496829
1133,NM Anil,7,88,101,6,0,12,40,30,5,0,87.12871287,16.83333333,8.416666667,53.33333333,14.66666667,39.6039604
1134,NM Cherriath,10,94,140,7,0,9,76,37,9,1,67.14285714,20,15.55555556,47.15447154,13.42857143,54.28571429
1135,NM Mokhachane,8,4,76,5,0,0,61,4,0,0,5.263157895,15.2,76,6.153846154,0.8,80.26315789
1136,NM Sheikh,2,6,13,0,0,0,7,4,1,0,46.15384615,13,13,50,3,53.84615385
1137,NMP Suwandewi,5,39,96,4,0,1,57,31,2,0,40.625,24,96,38.88888889,9.75,59.375
1138,NN Saidi,9,104,154,6,0,6,68,52,14,0,67.53246753,25.66666667,25.66666667,59.70149254,17.33333333,44.15584416
1139,NND de Silva,71,1196,1248,73,16,84,443,547,94,8,95.83333333,17.09589041,12.48,69.50549451,16.38356164,35.49679487
1140,NO Tindo,1,2,2,0,0,0,0,2,0,0,100,2,2,100,2,0
1141,NP Dalgaard,3,16,18,2,0,2,7,6,1,0,88.88888889,9,9,57.14285714,8,38.88888889
1142,NPAN Sakarini,19,537,684,14,3,48,294,230,44,3,78.50877193,48.85714286,13.41176471,57.26795096,38.35714286,42.98245614
1143,NR Sciver,90,2751,2437,97,18,301,792,1023,192,9,112.8846943,25.12371134,7.639498433,71.13095238,28.36082474,32.49897415
1144,NR Sciver-Brunt,19,554,403,15,4,80,124,156,27,0,137.4689826,26.86666667,4.797619048,68.40390879,36.93333333,30.76923077
1145,NT Gruny,6,94,186,10,0,8,116,36,10,2,50.53763441,18.6,23.25,37.80487805,9.4,62.3655914
1146,NT Miles,36,702,819,29,2,71,349,273,59,5,85.71428571,28.24137931,11.21917808,59.18367347,24.20689655,42.61294261
1147,NW Sariani,3,3,15,3,0,0,10,3,0,0,20,5,15,23.07692308,1,66.66666667
1148,NY McLean,24,650,689,33,21,52,337,204,45,4,94.33962264,20.87878788,9.438356164,51.86440678,19.6969697,48.91146589
1149,Nabaa Naseem,3,2,28,3,0,0,24,2,0,0,7.142857143,9.333333333,28,7.692307692,0.666666667,85.71428571
1150,Nahida Akter,29,138,202,18,0,10,95,71,12,1,68.31683168,11.22222222,20.2,54.74860335,7.666666667,47.02970297
1151,Nahida Khan,40,662,863,47,8,65,432,274,40,0,76.70915411,18.36170213,11.82191781,47.45308311,14.08510638,50.05793743
1152,Nain Abidi,34,503,687,31,0,34,307,251,46,8,73.21688501,22.16129032,20.20588235,59.96732026,16.22580645,44.68704512
1153,Najiha Alvi,4,14,17,4,0,1,5,8,1,0,82.35294118,4.25,17,71.42857143,3.5,29.41176471
1154,Najwa Akram,2,1,8,2,0,0,5,1,0,0,12.5,4,8,16.66666667,0.5,62.5
1155,Nanthita Boonsukham,3,12,10,1,0,2,3,4,0,0,120,10,5,57.14285714,12,30
1156,Nary Thapa,5,70,102,8,0,6,48,38,4,0,68.62745098,12.75,17,51.11111111,8.75,47.05882353
1157,Nashra Sandhu,14,25,82,10,0,0,54,23,1,0,30.48780488,8.2,82,32.05128205,2.5,65.85365854
1158,Natalia Pervaiz,16,115,177,16,2,6,93,67,6,0,64.97175141,11.0625,22.125,47.59036145,7.1875,52.54237288
1159,Nayab Alizai,2,34,64,4,0,1,23,16,7,0,53.125,16,64,65.2173913,8.5,35.9375
1160,Nayab Razwan,3,36,69,4,0,2,35,19,3,1,52.17391304,17.25,34.5,48.27586207,9,50.72463768
1161,Nida Dar,106,2150,2111,107,45,185,777,890,122,2,101.8474657,19.72897196,9.17826087,63.65159129,20.09345794,36.80720038
1162,Nigar Sultana,81,2195,2516,79,14,223,1118,914,141,6,87.24165342,31.84810127,10.61603376,55.71363011,27.78481013,44.43561208
1163,Nik Nur Atiela,5,22,25,2,0,1,9,10,4,0,88,12.5,25,78.26086957,11,36
1164,Nisha Ali,5,238,226,8,0,28,100,68,26,2,105.3097345,28.25,8.071428571,64.28571429,29.75,44.24778761
1165,Nishma Pereira,1,1,11,1,0,0,9,1,0,0,9.090909091,11,11,10,1,81.81818182
1166,Nonoha Yasumoto,2,0,6,1,0,0,4,0,0,0,0,6,6,0,0,66.66666667
1167,Noor Hayati Zakaria,6,7,41,7,0,0,30,5,1,0,17.07317073,5.857142857,41,19.44444444,1,73.17073171
1168,Ntombizodwa Mkhatshwa,8,29,114,8,0,2,82,19,1,0,25.43859649,14.25,57,20.58823529,3.625,71.92982456
1169,Ntombizonke MKhatshwa,8,26,102,9,0,2,74,12,3,0,25.49019608,11.33333333,51,20.2247191,2.888888889,72.54901961
1170,Nur Aishah,2,6,32,0,0,0,21,6,0,0,18.75,32,32,22.22222222,3,65.625
1171,Nur Arianna Natsya,20,99,186,16,0,4,104,55,11,2,53.22580645,11.625,46.5,48.25581395,6.1875,55.91397849
1172,Nur Dania Syuhada,9,35,82,3,0,0,48,27,4,0,42.68292683,27.33333333,82,44.30379747,11.66666667,58.53658537
1173,Nur Izzatul Syafiqa,2,2,8,2,0,0,5,2,0,0,25,4,8,28.57142857,1,62.5
1174,Nur Nadihirah,5,10,46,10,0,0,38,6,2,0,21.73913043,4.6,46,21.73913043,1,82.60869565
1175,Nurilyaa Natasya,3,8,22,2,0,0,15,6,1,0,36.36363636,11,22,36.36363636,4,68.18181818
1176,Nuzhat Tasnia,4,18,40,3,0,0,22,16,1,0,45,13.33333333,40,46.15384615,6,55
1177,O Amarjargal,5,6,55,2,0,0,41,4,1,0,10.90909091,27.5,55,13.04347826,3,74.54545455
1178,O Asika,10,120,237,7,0,7,133,51,12,4,50.63291139,33.85714286,33.85714286,43.5,17.14285714,56.11814346
1179,O Batisani,15,357,552,22,0,47,298,85,36,4,64.67391304,25.09090909,11.74468085,39.95271868,16.22727273,53.98550725
1180,O Bell,1,2,3,0,0,0,1,2,0,0,66.66666667,3,3,66.66666667,2,33.33333333
1181,O Erdenebaatar,6,36,197,5,0,0,140,26,5,0,18.27411168,39.4,197,21.05263158,7.2,71.06598985
1182,O Essiz,4,12,26,4,0,1,17,4,2,0,46.15384615,6.5,26,34.7826087,3,65.38461538
1183,O Kamchomphu,32,184,244,36,5,12,132,64,21,0,75.40983607,6.777777778,14.35294118,48.84792627,5.111111111,54.09836066
1184,O Keitsemang,7,11,40,5,0,1,31,3,2,0,27.5,8,40,19.44444444,2.2,77.5
1185,O Kgeresi,20,135,270,17,0,8,143,61,21,0,50,15.88235294,33.75,45.77777778,7.941176471,52.96296296
1186,O Kirsten,1,2,1,0,0,0,0,0,1,0,200,1,1,200,2,0
1187,O Matsolo,8,55,190,5,0,1,112,27,9,2,28.94736842,38,190,34,11,58.94736842
1188,O Mondlane,12,258,362,19,0,39,180,66,18,0,71.27071823,19.05263158,9.282051282,38.63636364,13.57894737,49.72375691
1189,O Omonkhobio,1,1,5,1,0,0,4,1,0,0,20,5,5,20,1,80
1190,O Prendergast,51,1105,976,46,15,122,364,352,80,5,113.2172131,21.2173913,7.124087591,65.79275905,24.02173913,37.29508197
1191,O Ranedoumoun,8,36,68,6,0,4,43,12,4,0,52.94117647,11.33333333,17,33.89830508,6,63.23529412
1192,O Sow,1,0,12,2,0,0,10,0,0,0,0,6,12,0,0,83.33333333
1193,OC Moiane,3,7,20,3,0,0,11,5,1,0,35,6.666666667,20,41.17647059,2.333333333,55
1194,OS Oyronke,2,4,26,4,0,0,20,4,0,0,15.38461538,6.5,26,16.66666667,1,76.92307692
1195,OT Wallerson,4,64,134,8,0,2,76,44,6,0,47.76119403,16.75,67,44.44444444,8,56.71641791
1196,OU Ranasinghe,40,439,594,42,0,32,255,237,34,2,73.90572391,14.14285714,18.5625,58.90151515,10.45238095,42.92929293
1197,Ouen Sophy,4,9,81,4,0,1,62,5,0,0,11.11111111,20.25,81,7.462686567,2.25,76.54320988
1198,P Agboya,11,84,105,9,0,13,53,18,7,0,80,11.66666667,8.076923077,41.02564103,9.333333333,50.47619048
1199,P Agrawal,2,4,17,1,0,0,11,4,0,0,23.52941176,17,17,26.66666667,4,64.70588235
1200,P Alako,28,430,515,26,13,41,286,119,33,1,83.49514563,19.80769231,9.537037037,42.82460137,16.53846154,55.53398058
1201,P Bhandari,2,8,43,2,0,0,22,8,0,0,18.60465116,21.5,43,26.66666667,4,51.1627907
1202,P Chilongia,2,29,66,1,0,0,26,15,7,0,43.93939394,66,66,60.41666667,29,39.39393939
1203,P Cuinica,13,230,388,16,0,22,190,74,31,2,59.27835052,24.25,17.63636364,47.81144781,14.375,48.96907216
1204,P Dlamini,1,6,34,1,0,1,25,2,0,0,17.64705882,34,34,7.407407407,6,73.52941176
1205,P Gundecha,1,1,11,0,0,0,10,1,0,0,9.090909091,11,11,9.090909091,1,90.90909091
1206,P Haryanti,1,0,4,2,0,0,4,0,0,0,0,2,4,0,0,100
1207,P Jain,7,15,31,6,0,0,14,13,1,0,48.38709677,5.166666667,31,53.57142857,2.5,45.16129032
1208,P Kaveao,5,31,52,4,0,4,31,15,0,0,59.61538462,13,13,32.60869565,7.75,59.61538462
1209,P Litchfield,9,191,122,6,10,20,40,35,8,0,156.557377,20.33333333,4.066666667,61.44578313,31.83333333,32.78688525
1210,P Malemikia,6,26,28,6,0,2,9,16,1,0,92.85714286,4.666666667,14,69.23076923,4.333333333,32.14285714
1211,P Mapotsane,18,225,355,15,2,20,189,69,29,2,63.38028169,23.66666667,16.13636364,46.02076125,15,53.23943662
1212,P Marange,24,147,173,13,3,16,84,45,10,0,84.97109827,13.30769231,9.105263158,46.76258993,11.30769231,48.55491329
1213,P Maruariki,4,53,55,4,1,7,29,15,2,0,96.36363636,13.75,6.875,41.30434783,13.25,52.72727273
1214,P Maya,23,156,222,18,0,12,113,71,17,1,70.27027027,12.33333333,18.5,53.46534653,8.666666667,50.9009009
1215,P Maziya,6,39,86,7,0,6,61,13,1,0,45.34883721,12.28571429,14.33333333,20,5.571428571,70.93023256
1216,P Mazuze,1,0,2,1,0,0,2,0,0,0,0,2,2,0,0,100
1217,P Molkenboer,18,168,227,11,0,9,90,97,16,1,74.00881057,20.63636364,25.22222222,64.70588235,15.27272727,39.64757709
1218,P Mujaji,18,157,186,14,2,15,88,61,12,0,84.40860215,13.28571429,10.94117647,52.79503106,11.21428571,47.31182796
1219,P Nakitende,1,2,6,2,0,0,4,2,0,0,33.33333333,3,6,33.33333333,1,66.66666667
1220,P Pheko,7,31,119,11,0,4,91,5,5,0,26.05042017,10.81818182,29.75,14.85148515,2.818181818,76.47058824
1221,P Raghunath,3,16,57,2,0,0,26,14,1,0,28.07017544,28.5,57,39.02439024,8,45.61403509
1222,P Roy,2,22,30,1,0,1,10,18,0,0,73.33333333,30,30,64.28571429,22,33.33333333
1223,P Sabu,4,6,22,4,0,0,17,4,1,0,27.27272727,5.5,22,27.27272727,1.5,77.27272727
1224,P Seldon,8,35,64,6,0,1,33,24,2,1,54.6875,10.66666667,64,51.66666667,5.833333333,51.5625
1225,P Senjug,2,9,28,2,0,1,17,5,0,0,32.14285714,14,28,22.72727273,4.5,60.71428571
1226,P Shetty,13,57,94,10,0,6,58,23,5,0,60.63829787,9.4,15.66666667,38.37209302,5.7,61.70212766
1227,P Siaka,12,156,184,15,1,10,76,70,20,0,84.7826087,12.26666667,16.72727273,66.26506024,10.4,41.30434783
1228,P Timong,2,25,30,2,0,3,14,7,3,0,83.33333333,15,10,54.16666667,12.5,46.66666667
1229,P Vastrakar,39,406,355,27,5,45,132,127,33,1,114.3661972,13.14814815,7.1,66.89419795,15.03703704,37.18309859
1230,PA Chatterji,38,497,600,42,3,41,262,226,37,5,82.83333333,14.28571429,13.63636364,59.43396226,11.83333333,43.66666667
1231,PA Wadenpohl,8,23,105,7,0,0,68,19,2,0,21.9047619,15,105,25.84269663,3.285714286,64.76190476
1232,PC McGeown,15,164,271,12,0,14,149,60,21,2,60.51660517,22.58333333,19.35714286,46.55172414,13.66666667,54.98154982
1233,PE Kulume,22,182,235,18,0,23,111,68,11,0,77.44680851,13.05555556,10.2173913,47.36842105,10.11111111,47.23404255
1234,PE Mendonca,14,163,201,15,0,17,78,64,14,1,81.09452736,13.4,11.82352941,60.50955414,10.86666667,38.80597015
1235,PG Raut,13,329,364,11,0,39,164,120,25,1,90.38461538,33.09090909,9.333333333,55.80645161,29.90909091,45.05494505
1236,PJ Stahelin,3,26,66,4,0,0,36,23,0,1,39.39393939,16.5,66,43.33333333,6.5,54.54545455
1237,PKM Mahawattage,4,13,32,1,0,0,17,11,1,0,40.625,32,32,44.82758621,13,53.125
1238,PM Weerakkody,13,172,228,15,0,16,104,82,13,0,75.43859649,15.2,14.25,54.27135678,11.46666667,45.61403509
1239,PRCS Kumarihami,7,39,61,7,0,4,34,19,2,0,63.93442623,8.714285714,15.25,41.81818182,5.571428571,55.73770492
1240,PS Punia,3,18,34,6,0,2,24,6,2,0,52.94117647,5.666666667,17,31.25,3,70.58823529
1241,PSR Gurusinghe,16,127,276,18,0,6,151,71,16,0,46.01449275,15.33333333,46,43.27731092,7.055555556,54.71014493
1242,PY Lavine,1,7,7,1,0,1,2,3,0,0,100,7,7,60,7,28.57142857
1243,PZ Kamunya,19,171,216,19,0,18,114,59,17,2,79.16666667,11.36842105,12,51.5625,9,52.77777778
1244,Pan Ei Phyu,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,100
